Code,Country,City/Region,Lat,Long,Setting1,Description,Indoor / Outdoor,Cases,Logo,Index Date,Reference,Flu Season,Setting2,Setting3,"Setting 4:
Singing, Loud Talking etc",Setting5: Refrigeration,End Date,Date
USA248,United States,"Cherry Creek Nursing Center — Aurora, Colo.",42.01777,-93.31521,Medical,x,Indoor,141,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA249,United States,"FutureCare Cherrywood skilled nursing — Reisterstown, Md.",39.487615,-76.796347,Medical,x,Indoor,141,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA25,United States,"Tyson Foods meatpacking plant — Waterloo, Iowa",42.441117,-92.339209,Meat Processing,x,Indoor,1031,13,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA250,United States,"Hillcrest Center — Wyncote, Pa.",40.201678,-75.504887,Medical,x,Indoor,140,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA251,United States,"Hanover Hill Health Care Center nursing home — Manchester, N.H.",42.990959,-71.455059,Nursing home,x,Indoor,139,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA252,United States,"Mountain View Care and Rehab Center — Scranton, Pa.",41.455694,-75.680516,Rehabilitation / Medical,x,Indoor,139,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA253,United States,"Preferred Care at Absecon Nursing and Rehabilitation Center — Absecon, N.J.",39.42845,-74.49571,Rehabilitation / Medical,x,Indoor,139,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA254,United States,"ManorCare Health Services Oxford Valley nursing home — Yardley, Pa.",40.245664,-74.845997,Nursing home,x,Indoor,138,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA255,United States,"Old Orchard Health Care Center — Easton, Pa.",40.66236,-75.264611,Medical,x,Indoor,138,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA256,United States,"Shapiro Developmental Center — Kankakee, Ill.",41.111151,-87.874618,Development Center,x,Indoor,138,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA257,United States,"Avocado Post Acute — El Cajon, Calif.",32.776012,-116.880634,Medical,x,Indoor,137,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA258,United States,"Johnson County jail — Franklin, Ind.",42.887289,-88.009597,Prison,x,Indoor,137,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA259,United States,"Potomac Valley Rehabilitation and Healthcare Center — Rockville, Md.",39.074871,-77.161533,Rehabilitation / Medical,x,Indoor,137,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA26,United States,"Cummins Unit prison — Grady, Ark.",37.432335,-76.601616,Prison,x,Indoor,1028,13,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA260,United States,"Saunders House — Wynnewood, Pa.",40.00289,-75.27074,Nursing home,x,Indoor,137,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA261,United States,"The Jewish Home Family nursing home — Rockleigh , N.J.",41.000375,-73.930414,Nursing home,x,Indoor,137,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA262,United States,"Brighton Care Center — Pasadena, Calif.",29.83399,-95.434241,Medical,x,Indoor,136,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA263,United States,"Canterbury Rehabilitation and Healthcare — Richmond, Va.",37.555157,-77.496144,Rehabilitation / Medical,x,Indoor,136,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA264,United States,"Nassau County jail — East Meadow, N.Y.",40.72135,-73.55877,Prison,x,Indoor,136,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA265,United States,"PruittHealth nursing home — Lilburn, Ga.",33.865587,-84.072463,Nursing home,x,Indoor,136,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA266,United States,"West Liberty Foods meat processing facility — West Liberty , Iowa",41.56919,-91.26071,Meat Processing,x,Indoor,136,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA267,United States,"Atrium Post Acute Care senior center — Wayne, N.J.",40.948689,-74.241168,Nursing home,x,Indoor,135,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA268,United States,"Mid-State Correctional Facility — Wrightstown, N.J.",40.0751,-74.608402,Prison,x,Indoor,135,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA269,United States,"Miller Poultry — Orland, Ind.",41.73061,-85.17164,Meat Processing,x,Indoor,135,6,1584662400,New York Times,Yes,,,x,x,1601510400,"March 20, 2020"
USA270,United States,"Aspen Hills Healthcare Center — Pemberton, N.J.",39.966394,-74.709185,Medical,x,Indoor,134,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA271,United States,"CareOne at King James — Atlantic Highlands, N.J.",40.40789,-74.03431,Medical,x,Indoor,134,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA272,United States,"Four Seasons Healthcare and Wellness Center — North Hollywood, Calif.",34.1692,-118.372498,Medical,x,Indoor,134,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA273,United States,"Hampton Ridge Healthcare and Rehabilitation Center — Toms River, N.J.",39.749242,-74.29892,Rehabilitation / Medical,x,Indoor,134,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA274,United States,"Tower Hill Healthcare Center nursing home — South Elgin, Ill.",41.909502,-88.351773,Nursing home,x,Indoor,134,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA275,United States,"Bria nursing home — Westmont, Ill.",33.952724,-118.291904,Nursing home,x,Indoor,133,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA276,United States,"CareOne nursing home — New Milford, N.J.",40.932998,-74.017633,Nursing home,x,Indoor,133,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA277,United States,"Gateway Care Center nursing home — Eatontown, N.J.",40.30466,-74.073433,Nursing home,x,Indoor,133,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA278,United States,"Green Brook Regional geriatric center — Green Brook, N.J.",40.038584,-74.1116,Nursing home,x,Indoor,133,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA279,United States,"Silver Healthcare Center nursing home — Cherry Hill, N.J.",39.933473,-75.005579,Nursing home,x,Indoor,133,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA28,United States,"Butner Prison Complex — Butner, N.C.",36.13209,-78.75667,Prison,x,Indoor,968,11,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA280,United States,"Southeastern Veterans Center — Spring City, Pa.",40.17677,-75.54769,Medical,x,Indoor,133,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA281,United States,"Astoria Nursing and Rehabilitation Center — Sylmar, Calif.",34.307639,-118.443091,Rehabilitation / Medical,x,Indoor,132,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA282,United States,"Bria nursing home — Geneva, Ill.",41.88753,-88.30535,Nursing home,x,Indoor,132,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA283,United States,"Bria of Forest Edge skilled nursing and rehabilitation — Chicago, Ill.",41.88531,-87.62213,Rehabilitation / Medical,x,Indoor,132,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA284,United States,"Correctional Reception Center — Orient, Ohio",39.80284,-83.15186,Prison,x,Indoor,132,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA285,United States,"Riverbend Post Acute Rehabilitation — Kansas City, Kan.",39.123214,-94.738472,Rehabilitation / Medical,x,Indoor,132,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA286,United States,"Symphony of Joliet nursing home — Joliet, Ill.",45.494126,-108.992234,Nursing home,x,Indoor,132,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA287,United States,"Central Men's Jail — Santa Ana, Calif.",33.712389,-117.88075,Prison,x,Indoor,131,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA288,United States,"Complete Care at Bey Lea rehabilitation facility — Toms River, N.J.",39.979031,-74.160429,Rehabilitation / Medical,x,Indoor,131,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA289,United States,"FutureCare Chesapeake rehabilitation facility — Arnold, Md.",39.04362,-76.49784,Rehabilitation / Medical,x,Indoor,131,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA29,United States,"Harris County jail — Houston, Texas",29.769092,-95.328624,Prison,x,Indoor,947,11,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA290,United States,"Millville Center nursing home — Millville, N.J.",39.396937,-75.100596,Nursing home,x,Indoor,131,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA291,United States,"TPI Composites Inc. wind turbine plant — Newton, Iowa",41.718107,-93.012335,Power plant,x,Indoor,131,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA292,United States,"Windsor Vallejo Care Center nursing home — Vallejo, Calif.",38.098482,-122.189872,Nursing home,x,Indoor,131,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA293,United States,"Runnells Center for Rehabilitation and Healthcare — Berkeley Heights, N.J.",40.675451,-74.422196,Rehabilitation / Medical,x,Indoor,130,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA294,United States,"Saint Therese of New Hope nursing home — New Hope, Minn.",44.241072,-69.203015,Nursing home,x,Indoor,130,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA295,United States,"Alaris Health at The Fountains nursing home — Secaucus, N.J.",40.78885,-74.056035,Nursing home,x,Indoor,129,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA296,United States,"Calvert Manor Health Care Center — Rising Sun, Md.",39.688051,-76.00865,Medical,x,Indoor,129,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA297,United States,"Hackensack Meridian Health nursing home — West Caldwell, N.J.",40.840933,-74.301815,Nursing home,x,Indoor,129,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA298,United States,"O'Neill Healthcare nursing home and assisted living — North Ridgeville, Ohio",41.377776,-82.019365,Nursing home,x,Indoor,129,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA299,United States,"White Oak Manor-Burlington nursing home — Burlington, N.C.",36.06854,-79.48433,Nursing home,x,Indoor,129,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA3,United States,"Redding, CA, United States",40.5986,-122.35818,Religious,Church/Hospital,Indoor,6,1,1584144000,Redding record article,yes,,,x,,1601510400,"March 14, 2020"
USA30,United States,"North County jail — Castaic, Calif.",33.786594,-118.298662,Prison,x,Indoor,930,11,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA300,United States,"Abingdon Care and Rehabilitation Center — Middlebrook, N.J.",40.56604,-74.550545,Rehabilitation / Medical,x,Indoor,128,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA301,United States,"Advanced Subacute Rehabilitation Center — Sewell, N.J.",39.75521,-75.201593,Rehabilitation / Medical,x,Indoor,128,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA302,United States,"Life Care Center — Kirkland, Wash.",34.529678,-100.207642,Medical,x,Indoor,128,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA303,United States,"Polk County jail — Des Moines, Iowa",41.672687,-93.572173,Prison,x,Indoor,128,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA304,United States,"Arizona State Prison Complex – Yuma — San Luis, Ariz.",32.49524,-114.775151,Prison,x,Indoor,127,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA305,United States,"Litchfield Woods Health Care Center — Torrington, Conn.",42.072314,-104.187474,Medical,x,Indoor,127,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA306,United States,"ManorCare Health Services nursing home — Montgomeryville, Pa.",40.24733,-75.24379,Nursing home,x,Indoor,127,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA307,United States,"Telford Unit prison — New Boston, Texas",33.45984,-94.41548,Prison,x,Indoor,127,6,1584662400,New York Times,Yes,,,,,1601510400,"March 20, 2020"
USA308,United States,"The Gardens for Memory Care at Easton — Easton, Pa.",40.746007,-75.225665,Medical,x,Indoor,127,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA309,United States,"Viracon glass factory — Owatonna, Minn.",44.080797,-93.228263,Factory,x,Indoor,127,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA31,United States,"Lansing Correctional Facility — Lansing, Kan.",42.700319,-84.621142,Prison,x,Indoor,926,11,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA310,United States,"William Clements Unit prison — Amarillo, Texas",35.20603,-101.839602,Prison,x,Indoor,127,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA311,United States,"Bristol Rehabilitation and Nursing Center — Tampa, Fla.",28.04072,-82.631469,Rehabilitation / Medical,x,Indoor,126,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA312,United States,"CareOne at Somerset Valley rehabilitation facility — Bound Brook, N.J.",40.575402,-74.538249,Rehabilitation / Medical,x,Indoor,126,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA313,United States,"Terrell Unit prison — Rosharon, Texas",29.484419,-95.42593,Prison,x,Indoor,126,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA314,United States,"Allendale Community for Senior Living — Allendale, N.J.",41.04149,-74.12903,Nursing home,x,Indoor,125,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA315,United States,"AristaCare at Cedar Oaks rehabilitation facility — South Plainfield, N.J.",40.572065,-74.413545,Rehabilitation / Medical,x,Indoor,125,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA316,United States,"Crandall Medical Center — Sebring, Ohio",40.920492,-81.021736,Medical,x,Indoor,125,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA317,United States,"Life Care Center nursing home — Athens, Tenn.",39.339279,-82.013803,Nursing home,x,Indoor,125,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA318,United States,"Premier Cadbury retirement community — Cherry Hill, N.J.",39.931978,-75.027557,Nursing home,x,Indoor,125,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA319,United States,"Scioto Community nursing home — Columbus, Ohio",40.025807,-83.09665,Nursing home,x,Indoor,125,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA32,United States,"Tyson Foods meatpacking plant — Logansport, Ind.",42.067481,-93.946896,Meat Processing,x,Indoor,900,11,1584230400,New York Times,Yes,,,x,x,1601510400,"March 15, 2020"
USA320,United States,"Brakley Park senior care facility — Lopatcong Township, N.J.",40.705376,-75.155787,Nursing home,x,Indoor,124,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA321,United States,"Cedar Mountain Post Acute Care Facility — Yucaipa, Calif.",34.034806,-117.049799,Medical,x,Indoor,124,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA322,United States,"Legacy Transitional Care & Rehabilitation — Atlanta, Ga.",33.633696,-84.51239,Rehabilitation / Medical,x,Indoor,124,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA323,United States,"Lopatcong Center nursing home — Phillipsburg, N.J.",40.69371,-75.19018,Nursing home,x,Indoor,124,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA324,United States,"Philadelphia Nursing Home — Philadelphia, Pa.",40.001811,-75.11787,Nursing home,x,Indoor,124,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA325,United States,"Hormel's Rochelle Foods processing facility — Rochelle, Ill.",38.3215,-78.304169,Meat Processing,x,Indoor,123,6,1584748800,New York Times,Yes,,,,x,1601510400,"March 21, 2020"
USA326,United States,"Sagepoint Senior Living Services — La Plata, Md.",38.513875,-77.01034,Nursing home,x,Indoor,123,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA327,United States,"Alden Terrace Convalescent Hospital — Los Angeles, Calif.",28.375283,-99.13556,Medical,x,Indoor,122,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA328,United States,"FutureCare Old Court nursing home — Randallstown, Md.",39.377872,-76.816675,Nursing home,x,Indoor,122,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA329,United States,"Huttonsville Correctional Center and Jail/Huttonsville Work Camp — Huttonsville, W.Va.",37.825208,-77.989878,Prison,x,Indoor,122,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
USA33,United States,"Avenal State Prison — Avenal, Calif.",36.003134,-120.128716,Prison,x,Indoor,892,11,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA330,United States,"Fairmont Care rehabilitation center — Chicago, Ill.",41.88531,-87.62213,Rehabilitation / Medical,x,Indoor,121,6,1584748800,New York Times,Yes,,,,,1601510400,"March 21, 2020"
